Date,Open,Adj Close,Volume,returns,range,ma_12,ma_21,hmm_predictions,ma_signal,hmm_signal,combined_signal,lrets_bench,lrets_bench_prod,lrets_bench_prod_exp,lrets_strat,lrets_strat_prod,lrets_strat_prod_exp
2023-03-29,27267.03125,28348.44140625,20684945906,0.0396180637553154,0.049886196458294174,27693.9833984375,25784.319661458332,0,1.0,1,1.0,0.03885339931269162,0.14850013012722021,0.16009294873408786,0.038953664600823855,-0.13259126010394665,-0.12417699723928366
2023-03-30,28350.140625,28033.5625,22435349951,-0.0111074503792854,0.0519384512710106,27782.95703125,26149.583519345237,3,1.0,0,1.0,-0.011169598741333131,0.13733053138588708,0.14720727387066512,-0.011275939340511505,-0.14386719944445814,-0.13399725393108508
2023-03-31,28032.26171875,28478.484375,19001327598,0.015871042968584437,0.03829004347702325,27819.607747395832,26544.404482886905,1,1.0,1,0.0,0.015746414888453637,0.1530769462743407,0.16541464980813902,0.0,-0.14386719944445814,-0.13399725393108508
2023-04-01,28473.33203125,28411.03515625,10876469901,-0.0023684272611504964,0.017856383616074778,27873.257649739582,26914.81519717262,1,1.0,1,1.0,-0.0023712364214005313,0.15070570985294018,0.1626544499809892,-0.00036835378351151953,-0.14423555322796966,-0.13431619057476496
2023-04-02,28462.845703125,28199.30859375,12284641999,-0.00745226498561502,0.02276822165531378,27875.21533203125,27202.21326264881,1,1.0,1,1.0,-0.007480171844976413,0.14322553800796378,0.15399004093302637,-0.009877776587686722,-0.15411332981565637,-0.14282512796360947
2023-04-03,28183.080078125,27790.220703125,19556501327,-0.014507018470504951,0.04395331670542957,27915.447265625,27373.293619791668,3,1.0,0,1.0,-0.014613274150394037,0.12861226385756974,0.1372490860944322,-0.013855814636388809,-0.16796914445204517,-0.15462008105713643
2023-04-04,27795.2734375,28168.08984375,15284538859,0.0135971982612757,0.027182154471923292,27901.623697916668,27536.246744791668,1,1.0,1,0.0,0.01350558587463783,0.14211784973220756,0.1527124873905128,0.0,-0.16796914445204517,-0.15462008105713643
2023-04-05,28169.7265625,28177.984375,17052315986,0.000351267384649967,0.032160688473287014,27958.681966145832,27717.295479910714,1,1.0,1,1.0,0.0003512057047058866,0.14246905543691346,0.1531173976912119,0.0001952260038362157,-0.16777391844820896,-0.15445502480272555
2023-04-06,28175.2265625,28044.140625,13837809380,-0.004749940528704033,0.015848761938693556,28004.468098958332,27859.740792410714,1,1.0,1,1.0,-0.004761257346579407,0.13770779809033407,0.1476401586295646,-0.004847887138347864,-0.17262180558655682,-0.1585442114465384
2023-04-07,28038.966796875,27925.859375,10861680497,-0.004217681389550476,0.011425564616503792,27998.76220703125,27883.64220610119,1,1.0,1,1.0,-0.00422660089629551,0.13348119719403856,0.14279977809061206,-0.0042335383004206235,-0.17685534388697743,-0.16209901674395066
2023-04-08,27920.513671875,27947.794921875,9373255556,0.0007854922772632111,0.009915458451612125,28066.087727864582,27930.40011160714,0,1.0,1,1.0,0.0007851839396583646,0.13426638113369693,0.14369743849076033,0.0011402139494543152,-0.1757151299375231,-0.16114308547506306
2023-04-09,27952.3671875,28333.05078125,12175322951,0.013784839213681899,0.02531038696726351,28154.8310546875,27944.41796875,0,1.0,1,1.0,0.01369069252890777,0.14795707366260472,0.15946312378945526,0.013632156358542289,-0.16208297357898083,-0.1496293566828214
2023-04-10,28336.02734375,29652.98046875,19282400094,0.04658621825410658,0.056127500856203216,28263.542643229168,28034.215308779763,0,1.0,1,1.0,0.045533646757390224,0.19349072041999493,0.21347812593189897,0.04545217585226864,-0.11663079772671218,-0.11008630932370678
2023-04-11,29653.6796875,30235.05859375,20121259843,0.019629666758571807,0.0303885326361637,28447.000651041668,28132.274460565477,0,1.0,1,1.0,0.019439489564332186,0.21293020998432713,0.2372982971627584,0.01930091870119811,-0.09732987902551407,-0.09274332818285935
2023-04-12,30231.58203125,30139.052734375,18651929926,-0.003175315803583212,0.02479031168841761,28585.38134765625,28267.11328125,1,1.0,1,1.0,-0.0031803678161343176,0.2097498421681928,0.233369484326031,-0.01127149118652802,-0.1086013702120421,-0.10291204778832286
2023-04-13,29892.740234375,30399.06640625,17487721001,0.00862713483952482,0.022130292122653827,28751.050618489582,28365.451078869046,1,1.0,1,1.0,0.008590133768281546,0.21833997593647436,0.24400992917426678,0.017141465481228777,-0.09145990473081332,-0.08740209372282781
2023-04-14,30409.5625,30485.69921875,22659995079,0.002849851088919886,0.031989530112984,28941.583170572918,28507.94698660714,1,1.0,1,1.0,0.002845797962018112,0.22118577389849248,0.24755517222555135,0.0026662440556722822,-0.08879366067514104,-0.08496563833101223
2023-04-15,30490.75,30318.49609375,11940685378,-0.005484641300179338,0.011765483060323545,29152.272786458332,28642.413132440477,1,1.0,1,1.0,-0.0054997371675221595,0.2156860367309703,0.2407127796037105,-0.005748506083686041,-0.09454216675882708,-0.09021062905178856
2023-04-16,30315.9765625,30315.35546875,12854816417,-0.00010358775680330279,0.013187455839428042,29331.211588541668,28752.938151041668,1,1.0,1,1.0,-0.00010359312238552485,0.21558244360858478,0.24058425695003427,3.8590190191661494e-05,-0.09450357656863542,-0.09017551942949009
2023-04-17,30317.146484375,29445.044921875,17872186762,-0.028708571396173888,0.03565543775798097,29436.799967447918,28862.707496279763,3,1.0,0,1.0,-0.02912872327682135,0.18645372033176344,0.20496885523641484,-0.02905037222678494,-0.12355394879542037,-0.11622603858268699
2023-04-18,29449.091796875,30397.552734375,19480529496,0.032348662229154,0.04511953045976291,29632.917643229168,29011.727585565477,1,1.0,1,0.0,0.03183646099781629,0.21829018132957972,0.24394798573110799,0.0,-0.12355394879542037,-0.11622603858268699
2023-04-19,30394.1875,28822.6796875,24571565421,-0.0518092051895368,0.060731162120985394,29707.652669270832,29034.310360863095,3,1.0,0,1.0,-0.05319953662867234,0.1650906447009074,0.17950002929325404,-0.05305399326803734,-0.1766079420634577,-0.16189169286766913
2023-04-20,28823.68359375,28245.98828125,21340360360,-0.020008250880993006,0.03706291767455627,29732.502115885418,29044.425874255954,3,1.0,0,0.0,-0.020211126619281063,0.14487951808162633,0.1559002967930161,-0.0,-0.1766079420634577,-0.16189169286766913
2023-04-21,28249.23046875,27276.91015625,20759504330,-0.034308522518338824,0.04314632803851959,29644.490397135418,28987.208054315477,3,1.0,0,0.0,-0.034910877271712444,0.10996864080991389,0.11624306543153828,-0.0,-0.1766079420634577,-0.16189169286766913
2023-04-22,27265.89453125,27817.5,13125734602,0.01981858797984626,0.025858791933185854,29491.53369140625,28958.944475446428,1,1.0,1,0.0,0.019624756556398195,0.1295933973663121,0.13836542683068664,0.0,-0.1766079420634577,-0.16189169286766913
2023-04-23,27816.14453125,27591.384765625,12785446832,-0.008128524647254443,0.015325725119629263,29271.2275390625,28929.99572172619,1,1.0,1,1.0,-0.008161741227378502,0.12143165613893359,0.12911219540111096,-0.008100483537007703,-0.1847084256004654,-0.1686533520834983
2023-04-24,27591.73046875,27525.33984375,17703288330,-0.002393679129772508,0.03358346064562201,29053.418131510418,28917.382347470237,1,1.0,1,1.0,-0.0023965485595713668,0.11903510757936223,0.12640946310380774,-0.0027894105898806612,-0.18749783619034607,-0.1709690879564496
2023-04-25,27514.873046875,28307.59765625,17733373139,0.02841955147295372,0.04275027222717176,28879.129069010418,28924.025576636905,1,0.0,1,1.0,0.02802320777395386,0.1470583153533161,0.1584215148201087,0.028137178557067724,-0.15936065763327834,-0.14731122520926432
2023-04-26,28300.05859375,28422.701171875,31854242019,0.004066170397882152,0.09776150666943328,28707.212565104168,28935.678757440477,3,0.0,0,0.0,0.004057925868580612,0.1511162412218967,0.16313185409193998,0.0,-0.15936065763327834,-0.14731122520926432
2023-04-27,28428.46484375,29473.787109375,27153445027,0.036980508331842854,0.05170812990922058,28636.820149739582,29003.757161458332,1,0.0,1,0.0,0.03631313286229464,0.18742937408419136,0.20614506131321875,0.0,-0.15936065763327834,-0.14731122520926432
2023-04-28,29481.013671875,29340.26171875,17544464887,-0.00453030993708059,0.022232641730061342,28555.562337239582,29071.10965401786,1,0.0,1,0.0,-0.004540602889751968,0.1828887711944394,0.20068085035639083,-0.0,-0.15936065763327834,-0.14731122520926432
2023-04-29,29336.56640625,29248.48828125,10662634333,-0.0031279011203009244,0.012527900545474813,28539.1826171875,29133.047433035714,1,0.0,1,0.0,-0.0031328032278842735,0.1797559679665551,0.19692523937943718,-0.0,-0.15936065763327834,-0.14731122520926432
2023-04-30,29245.515625,29268.806640625,14652199272,0.000694680667924441,0.028783650274825323,28445.120442708332,29177.607235863095,1,0.0,1,0.0,0.0006944394889976754,0.18045040745555277,0.19775672020418478,-0.0,-0.15936065763327834,-0.14731122520926432
2023-05-01,29227.103515625,28091.568359375,18655599976,-0.04022160164248023,0.059577143616759365,28384.194498697918,29103.25427827381,3,0.0,0,0.0,-0.041052856211014906,0.13939755124453787,0.14958102653952854,-0.0,-0.15936065763327834,-0.14731122520926432
2023-05-02,28087.17578125,28680.537109375,16432924527,0.020966033026897257,0.03427773827107239,28420.406901041668,29029.229445684523,1,0.0,1,0.0,0.020749270291120427,0.1601468215356583,0.1736831803090506,0.0,-0.15936065763327834,-0.14731122520926432
2023-05-03,28680.494140625,29006.30859375,19122972518,0.01135862564681589,0.03836786211729337,28564.5234375,28975.289248511905,1,0.0,1,0.0,0.011294600825028724,0.17144142236068702,0.18701460818214555,0.0,-0.15936065763327834,-0.14731122520926432
2023-05-04,29031.3046875,28847.7109375,15548678514,-0.005467695268338013,0.022971547607476106,28650.374348958332,28901.415178571428,1,0.0,1,0.0,-0.005482697825375376,0.16595872453531163,0.18052437402554,-0.0,-0.15936065763327834,-0.14731122520926432
2023-05-05,28851.48046875,29534.384765625,17936566518,0.023803407820215394,0.028545116525596548,28812.291015625,28856.11449032738,0,0.0,1,0.0,0.02352452363535224,0.18948324817066386,0.20862487714217437,0.0,-0.15936065763327834,-0.14731122520926432
2023-05-06,29538.859375,28904.623046875,15913866714,-0.021323001096775096,0.04746080761871263,28927.231282552082,28788.787202380954,3,1.0,0,0.0,-0.02155362050914689,0.16792962766151698,0.182853367561282,-0.0,-0.15936065763327834,-0.14731122520926432
2023-05-07,28901.623046875,28454.978515625,11301355486,-0.015556145829018653,0.025179886251732286,28939.513020833332,28700.197823660714,1,1.0,1,0.0,-0.015678412319992844,0.15225121534152414,0.16445272808115297,-0.0,-0.15936065763327834,-0.14731122520926432
2023-05-08,28450.45703125,27694.2734375,19122903752,-0.026733637409259936,0.049547053881739966,28878.810709635418,28616.82775297619,3,1.0,0,1.0,-0.027097480312589104,0.12515373502893504,0.1333226710684079,-0.026909865035586254,-0.1862705226688646,-0.16995098246885432
2023-05-09,27695.068359375,27658.775390625,14128593256,-0.0012817829272578907,0.016284530847923806,28727.559733072918,28486.40978422619,1,1.0,1,0.0,-0.0012826051136456092,0.12387112991528942,0.13186999741755812,-0.0,-0.1862705226688646,-0.16995098246885432
2023-05-10,27654.63671875,27621.755859375,20656025026,-0.0013384371045779275,0.0535275720281807,28584.350911458332,28429.22293526786,3,1.0,0,1.0,-0.0013393336115541375,0.12253179630373529,0.130355060615456,-0.0012139428942012447,-0.18748446556306583,-0.170958003219016
2023-05-11,27621.0859375,27000.7890625,16724343943,-0.022481076150133283,0.03136885546875989,28397.042643229168,28369.927734375,3,1.0,0,0.0,-0.0227376278728039,0.09979416843093139,0.10494346242107122,-0.0,-0.18748446556306583,-0.170958003219016
2023-05-12,26987.662109375,26804.990234375,19313599897,-0.007251596524522896,0.04549027166990838,28191.724609375,28347.45535714286,3,0.0,0,0.0,-0.007278017155925187,0.0925161512750062,0.09693085824918435,-0.0,-0.18748446556306583,-0.170958003219016
2023-05-13,26807.76953125,26784.078125,9999171605,-0.0007801573211611013,0.011965515857123687,28082.76708984375,28298.244791666668,1,0.0,1,0.0,-0.0007804618022563855,0.09173568947274982,0.09607507960931372,-0.0,-0.18748446556306583,-0.170958003219016
2023-05-14,26788.974609375,26930.638671875,10014858959,0.005471927993601522,0.018364448661430277,27936.942220052082,28266.780691964286,1,0.0,1,0.0,0.0054570113859458225,0.09719270085869565,0.102072723520517,0.0,-0.18748446556306583,-0.170958003219016
2023-05-15,26931.384765625,27192.693359375,14413231792,0.009730726801279843,0.03288675141609443,27785.8076171875,28250.940383184523,1,0.0,1,0.0,0.009683688179724162,0.10687638903841981,0.1127966921082375,0.0,-0.18748446556306583,-0.170958003219016
2023-05-16,27171.513671875,27036.650390625,12732238816,-0.005738415341494774,0.01563890943052626,27634.885904947918,28190.419084821428,1,0.0,1,0.0,-0.005754943306692564,0.10112144573172725,0.10641100249827895,-0.0,-0.18748446556306583,-0.170958003219016
2023-05-17,27035.470703125,27398.802734375,15140006925,0.013394867282656264,0.032548063868896415,27456.920735677082,28141.662016369046,1,0.0,1,0.0,0.013305949198470446,0.1144273949301977,0.12123123103681399,0.0,-0.18748446556306583,-0.170958003219016
2023-05-18,27401.650390625,26832.208984375,15222938600,-0.02067950762275983,0.0398039651205675,27284.219563802082,28015.872581845237,3,0.0,0,0.0,-0.020896322938492334,0.09353107199170536,0.09804472124771202,-0.0,-0.18748446556306583,-0.170958003219016
2023-05-19,26826.75390625,26890.12890625,11258983301,0.0021585968530852817,0.016045124292381807,27153.8154296875,27899.19959077381,1,0.0,1,0.0,0.0021562704301694635,0.09568734242187482,0.10041495712754411,0.0,-0.18748446556306583,-0.170958003219016
2023-05-20,26888.841796875,27129.5859375,7044911360,0.008905016115201336,0.01161858350532663,27106.758138020832,27798.299479166668,1,0.0,1,0.0,0.008865600285434393,0.10455294270730922,0.11021417005417344,0.0,-0.18748446556306583,-0.170958003219016
2023-05-21,27118.423828125,26753.826171875,8647416921,-0.013850552916312875,0.020930757066139893,27031.345703125,27678.538504464286,1,0.0,1,0.0,-0.01394736681453699,0.09060557589277224,0.0948370899433979,-0.0,-0.18748446556306583,-0.170958003219016
2023-05-22,26749.892578125,26851.27734375,11056770492,0.0036425134576618667,0.01868191948718878,26967.13916015625,27619.477027529763,1,0.0,1,0.0,0.0036358955711424203,0.09424147146391466,0.09882504877746401,0.0,-0.18748446556306583,-0.170958003219016
2023-05-23,26855.9609375,27225.7265625,13697203143,0.013945303754316907,0.02306457942397766,26985.883951822918,27550.200334821428,0,0.0,1,0.0,0.013848962643426162,0.10809043410734083,0.11414849785551784,0.0,-0.18748446556306583,-0.170958003219016
2023-05-24,27224.603515625,26334.818359375,16299104428,-0.03272302765106416,0.04282550635477311,26946.702962239582,27422.986514136905,3,0.0,0,0.0,-0.03327040018789597,0.07482003391944486,0.07769018575280007,-0.0,-0.18748446556306583,-0.170958003219016
2023-05-25,26329.4609375,26476.20703125,13851122697,0.005368887301425707,0.027072603587934285,26921.047037760418,27310.057756696428,1,0.0,1,0.0,0.005354526205137628,0.08017456012458249,0.08347618290595937,0.0,-0.18748446556306583,-0.170958003219016
2023-05-26,26474.181640625,26719.291015625,12711619225,0.009181223884829448,0.021740123258261246,26903.434733072918,27176.005673363095,1,0.0,1,0.0,0.009139332662057487,0.08931389278663998,0.09342382031509944,0.0,-0.18748446556306583,-0.170958003219016
2023-05-27,26720.181640625,26868.353515625,7892015141,0.005578834405180588,0.01005750246661341,26876.406412760418,27079.040457589286,0,0.0,1,0.0,0.00556333034484893,0.09487722313148891,0.09952385074331738,0.0,-0.18748446556306583,-0.170958003219016
2023-05-28,26871.158203125,28085.646484375,14545229578,0.0453058267244435,0.05188636107430966,26963.82275390625,27061.453218005954,0,0.0,1,0.0,0.04430949975360071,0.13918672288508963,0.1493386878044869,0.0,-0.18748446556306583,-0.170958003219016
2023-05-29,28075.591796875,27745.884765625,15181308984,-0.0120973437068298,0.031496371531892775,26992.746256510418,27063.91090029762,3,0.0,0,0.0,-0.012171112107334788,0.12701561077775483,0.13543474266255928,-0.0,-0.18748446556306583,-0.170958003219016
2023-05-30,27745.123046875,27702.349609375,13251081851,-0.0015690671469931194,0.0165379698134831,27065.257975260418,27065.985863095237,1,0.0,1,0.0,-0.0015702994220325468,0.1254453113557223,0.13365316931029292,-0.0,-0.18748446556306583,-0.170958003219016
2023-05-31,27700.529296875,27219.658203125,15656371534,-0.01742420455507676,0.035926759847463074,27092.71875,27046.838355654763,3,1.0,0,0.0,-0.017577792723265092,0.1078675186324572,0.11390016459371921,-0.0,-0.18748446556306583,-0.170958003219016
2023-06-01,27218.412109375,26819.97265625,14678970415,-0.014683709247646393,0.025284636605616084,27066.917643229168,27038.228050595237,1,1.0,1,0.0,-0.014792581991188054,0.09307493664126915,0.09754397844591955,-0.0,-0.18748446556306583,-0.170958003219016
2023-06-02,26824.556640625,27249.58984375,14837415000,0.01601855426947596,0.027440321770531684,27108.231282552082,27059.399460565477,1,1.0,1,1.0,0.01589161106579633,0.10896654770706547,0.11512504622779218,0.01582104936557488,-0.17166341619749095,-0.15773738258106573
2023-06-03,27252.32421875,27075.12890625,8385597470,-0.0064023326039167605,0.013318820984433488,27126.885579427082,27073.25902157738,1,1.0,1,1.0,-0.006422915434419119,0.10254363227264636,0.10798564478688388,-0.006523472358935733,-0.1781868885564267,-0.16321397685739736
2023-06-04,27075.123046875,27119.06640625,9360912318,0.001622799291266075,0.016270812344185925,27117.997233072918,27082.231770833332,1,1.0,1,1.0,0.0016214839752998166,0.10416511624794618,0.10978368310597686,0.0017707714262867958,-0.1764161171301399,-0.16173090737670037
2023-06-05,27123.109375,25760.09765625,21513292646,-0.05011119223804861,0.06621353237652716,27070.103841145832,27014.01292782738,3,1.0,0,1.0,-0.051410345698891795,0.052754770549054385,0.054171099619203744,-0.0526465048868141,-0.22906262201695402,-0.2047212700124006
2023-06-06,25732.109375,27238.783203125,21929670693,0.057402171630208665,0.07387312507467758,27133.65185546875,27023.63829985119,2,1.0,0,0.0,0.05581511856233619,0.10856988911139057,0.11468281000715108,0.0,-0.22906262201695402,-0.2047212700124006
2023-06-07,27235.650390625,26345.998046875,19530045082,-0.03277624957004588,0.045328102289505345,27102.544108072918,26973.504743303572,3,1.0,0,0.0,-0.03332542412080894,0.07524446499058163,0.07814768803491656,-0.0,-0.22906262201695402,-0.2047212700124006
2023-06-08,26347.654296875,26508.216796875,11904824295,0.0061572444403654725,0.020987414174360897,27072.53271484375,26958.07654389881,1,1.0,1,0.0,0.006138366063704449,0.08138283105428608,0.08478610689296251,0.0,-0.22906262201695402,-0.2047212700124006
2023-06-09,26505.923828125,26480.375,11015551640,-0.0010503081775867784,0.01636240799440647,26938.760091145832,26938.564453125,1,1.0,1,1.0,-0.001050860137740086,0.080331970916546,0.08364674717396037,-0.0009119896745937729,-0.2299746116915478,-0.2054462253764231
2023-06-10,26481.76171875,25851.240234375,19872933189,-0.02375852931180167,0.04035823094844582,26780.873046875,26877.690848214286,3,0.0,0,1.0,-0.024045314677471934,0.05628665623907406,0.057900894167589145,-0.023989722448572684,-0.2539643341401205,-0.22428053174503582
2023-06-11,25854.03125,25940.16796875,10732609603,0.0034399794195076883,0.020820967301478976,26634.024576822918,26838.945219494046,1,0.0,1,0.0,0.0034340762243438776,0.059720732463417935,0.06154005147140462,0.0,-0.2539643341401205,-0.22428053174503582
2023-06-12,25934.28515625,25902.5,11677889997,-0.001452109670044499,0.016074760866689353,26524.261393229168,26793.76534598214,1,0.0,1,0.0,-0.0014531650030546537,0.05826756746036328,0.05999857889752347,-0.0,-0.2539643341401205,-0.22428053174503582
2023-06-13,25902.94140625,25918.728515625,14143474486,0.0006265231396582749,0.025185678227983344,26449.15771484375,26731.52734375,1,0.0,1,0.0,0.0006263269559741463,0.058893894416337425,0.06066269253520762,0.0,-0.2539643341401205,-0.22428053174503582
2023-06-14,25920.2578125,25124.67578125,14265717766,-0.030636253390914137,0.04576505764514893,26272.08154296875,26673.901506696428,3,0.0,0,0.0,-0.031115354032620144,0.02777854038371728,0.0281679615244097,-0.0,-0.2539643341401205,-0.22428053174503582
2023-06-15,25121.673828125,25576.39453125,15837384409,0.017979087727655774,0.037832571291297024,26147.18701171875,26631.053292410714,1,0.0,1,0.0,0.017819375410116443,0.045597915793833724,0.04665348350342202,0.0,-0.2539643341401205,-0.22428053174503582
2023-06-16,25575.283203125,26327.462890625,16324646965,0.029365685552642073,0.0482392222022876,26081.220052083332,26612.39481026786,1,0.0,1,0.0,0.0289427732653721,0.07454068905920583,0.07738918058256106,0.0,-0.2539643341401205,-0.22428053174503582
2023-06-17,26328.6796875,26510.67578125,11090276850,0.006959002900740696,0.022728324182507142,26143.768229166668,26595.36253720238,1,0.0,1,0.0,0.0069349007932065195,0.08147558985241235,0.08488673501546162,0.0,-0.2539643341401205,-0.22428053174503582
2023-06-18,26510.45703125,26336.212890625,9565695129,-0.006580854145875503,0.013296232261847729,26068.554036458332,26512.056175595237,1,0.0,1,0.0,-0.006602603438313832,0.07487298641409852,0.07774725364752988,-0.0,-0.2539643341401205,-0.22428053174503582
2023-06-19,26335.44140625,26851.029296875,12826986222,0.019547852547670663,0.025530482468674398,26110.639973958332,26469.444010416668,0,0.0,1,0.0,0.019359247201741925,0.09423223361584045,0.09881489804548882,0.0,-0.2539643341401205,-0.22428053174503582
2023-06-20,26841.6640625,28327.48828125,22211859147,0.05498705349618893,0.06450152664840192,26262.245930989582,26499.21251860119,0,0.0,1,0.0,0.05352849528514009,0.14776072890098052,0.15923549162672535,0.0,-0.2539643341401205,-0.22428053174503582
2023-06-21,28311.310546875,30027.296875,33346760979,0.06000562340273241,0.08676181225384294,26557.82275390625,26632.909598214286,2,0.0,0,0.0,0.05827421320682117,0.20603494210780168,0.22879613997236015,0.0,-0.2539643341401205,-0.22428053174503582
2023-06-22,29995.935546875,29912.28125,20653160491,-0.0038303689299371557,0.027522338678190428,26896.242838541668,26780.16238839286,1,1.0,1,0.0,-0.0038377235796951737,0.20219721852810651,0.22408939741658318,-0.0,-0.2539643341401205,-0.22428053174503582
2023-06-23,29896.3828125,30695.46875,24115570085,0.02618280743799839,0.05174444971614611,27292.517903645832,26944.251860119046,1,1.0,1,1.0,0.02584590576815378,0.22804312429626028,0.2561394943960371,0.026809751752956714,-0.22715458238716377,-0.20320239810576202
2023-06-24,30708.73828125,30548.6953125,12147822496,-0.0047815994828226405,0.016969279213956412,27679.700846354168,27109.65978422619,1,1.0,1,1.0,-0.004793067902493928,0.22325005639376636,0.25013313843928,-0.005341318995340482,-0.23249590138250426,-0.20744700228829605
2023-06-25,30545.150390625,30480.26171875,12703464114,-0.002240147837737516,0.023520491203353977,28059.82861328125,27269.716703869046,1,1.0,1,1.0,-0.0022426607224285255,0.22100739567133784,0.2473326553923212,-0.0021180258481670305,-0.2346139272306713,-0.20912387356825923
2023-06-26,30480.5234375,30271.130859375,16493186997,-0.006861189753050945,0.02270967307827343,28488.699869791668,27484.527808779763,1,1.0,1,1.0,-0.006884835938176551,0.2141225597331613,0.23877446935849767,-0.006788065084343549,-0.24140199231501483,-0.21447421241964126
2023-06-27,30274.3203125,30688.1640625,16428827944,0.013776598074988877,0.025470305367845336,28914.6806640625,27648.784040178572,1,1.0,1,1.0,0.013682563415242946,0.22780512314840423,0.2558405673284072,0.013850775280123483,-0.22755121703489134,-0.20351837297446673
2023-06-28,30696.560546875,30086.24609375,14571500779,-0.01961401038928634,0.026116625662460313,29227.91259765625,27826.891090029763,1,1.0,1,1.0,-0.01980891791303767,0.20799620523536655,0.23120849739354066,-0.02008443462233416,-0.2476356516572255,-0.2193556820672936
2023-06-29,30086.1875,30445.3515625,13180860821,0.011935868224670187,0.024588012128956116,29555.80224609375,28014.373697916668,1,1.0,1,1.0,0.011865197537731036,0.2198614027730976,0.2459040397755241,0.011735817647857591,-0.23589983400936793,-0.21014021294145457
2023-06-30,30441.353515625,30477.251953125,26387306197,0.0010477918298796851,0.05596528642938492,29900.888834635418,28204.701171875,3,1.0,0,1.0,0.0010472432791648364,0.22090864605226243,0.24720948784921504,0.001001232658464512,-0.2348986013509034,-0.20934898349075892
2023-07-01,30471.84765625,30590.078125,9086606733,0.0037019798257575953,0.010301204008480225,30212.476236979168,28430.36011904762,1,1.0,1,0.0,0.0036951443630783326,0.22460379041534076,0.2518266322117262,0.0,-0.2348986013509034,-0.20934898349075892
2023-07-02,30587.26953125,30620.76953125,10533418042,0.0010033124506771962,0.016591355065427527,30403.5830078125,28653.245907738095,1,1.0,1,1.0,0.001002809469143997,0.22560659988448475,0.2530826054579136,0.0012169584092892023,-0.2336816429416142,-0.20838620837759136
2023-07-03,30624.515625,31156.439453125,15271884873,0.01749367929268808,0.025798939292012157,30497.67822265625,28903.433500744046,1,1.0,1,1.0,0.017342426317960315,0.24294902620244507,0.2750036306850403,0.017233761294087015,-0.21644788164752718,-0.19462549137862495
2023-07-04,31156.865234375,30777.58203125,12810828427,-0.012159843310882601,0.021717410124738823,30569.78662109375,29134.807477678572,1,1.0,1,1.0,-0.012234379050443955,0.23071464715200113,0.25949978631510384,-0.012210921847937064,-0.22865880349546425,-0.20440005687994356
2023-07-05,30778.724609375,30514.166015625,12481622280,-0.0085586975402272,0.02156173940329209,30554.678059895832,29391.449869791668,1,1.0,1,1.0,-0.008595533521292817,0.2221191136307083,0.24872010859205207,-0.008862596685716592,-0.23752140018118084,-0.21141998495469427
2023-07-06,30507.150390625,29909.337890625,21129219509,-0.019821224171432172,0.05244929375190299,30501.398274739582,29597.78050595238,3,1.0,0,1.0,-0.020020299639946313,0.202098813990762,0.2239689473922737,-0.019835157340481076,-0.2573565575216619,-0.226907487333612
2023-07-07,29907.998046875,30342.265625,13384770155,0.014474667943441766,0.022075866606060535,30489.898600260418,29788.961588541668,1,1.0,1,0.0,0.01437090998029806,0.21646972397106004,0.24168549147886087,0.0,-0.2573565575216619,-0.226907487333612
2023-07-08,30346.921875,30292.541015625,7509378699,-0.0016387902600796256,0.009783104286060551,30491.682779947918,29969.05040922619,1,1.0,1,1.0,-0.0016401345457067653,0.21482958942535327,0.23965062938934323,-0.0018242711125290168,-0.25918082863419095,-0.2283165320412327
2023-07-09,30291.611328125,30171.234375,7903327692,-0.004004505286051452,0.011367502729679568,30448.605305989582,30151.670479910714,1,1.0,1,1.0,-0.004012544787339061,0.2108170446380142,0.23468644189109655,-0.003942431366587846,-0.2631232600007788,-0.23135285197618238
2023-07-10,30172.423828125,30414.470703125,14828209155,0.008061862007427312,0.03470654528291828,30475.957356770832,30321.35816592262,1,1.0,1,1.0,0.008029538805166095,0.2188465834431803,0.24464031360806393,0.008094078028294862,-0.2550291819724839,-0.22510611530088853
2023-07-11,30417.6328125,30620.951171875,12151839152,0.006788889103658935,0.014171401704626607,30490.590657552082,30430.57068452381,1,1.0,1,1.0,0.006765948365584515,0.22561253180876484,0.25309003867109237,0.006704274363479956,-0.24832490760900397,-0.2198935604204283
2023-07-12,30622.24609375,30391.646484375,14805659717,-0.007488490028050299,0.02418647240540972,30483.456868489582,30447.92066592262,1,1.0,1,1.0,-0.007516669538967959,0.21809586226979688,0.24370628641225478,-0.007695787353746351,-0.2560206949627503,-0.22587405188118503
2023-07-13,30387.48828125,31476.048828125,23686079548,0.03568093437476372,0.051081872077089585,30557.287760416668,30522.385788690477,1,1.0,1,1.0,0.03505911799946575,0.25315498026926264,0.2880828887992115,0.035153752282632886,-0.22086694268011742,-0.19817663833980892
2023-07-14,31474.720703125,30334.068359375,20917902660,-0.036280934592069825,0.05392265683099362,30533.39599609375,30505.176246279763,3,1.0,0,1.0,-0.036955452769762046,0.2161995274995006,0.24135003776152297,-0.03698859293178586,-0.2578555356119033,-0.22729314733321537
2023-07-15,30331.783203125,30295.806640625,8011667756,-0.001261344778969442,0.004768732510769924,30461.676595052082,30493.133928571428,1,0.0,1,0.0,-0.0012621409438578614,0.21493738655564276,0.239784267372519,-0.0,-0.2578555356119033,-0.22729314733321537
